stop,name_en,name_tc,name_sc,lat,long,data_timestamp
7A37046C302EFBEE,TIN SHUI WAI TOWN CENTRE (TN942),天水圍市中心 (TN942),天水围市中心 (TN942),22.458165,114.002391,
67D80F37744E1277,TIN CHUNG COURT (TN505),天頌苑 (TN505),天颂苑 (TN505),22.460740,113.997118,
080EF1BEA737A5D3,TIN SHUI ESTATE (TN508),天瑞邨 (TN508),天瑞邨 (TN508),22.456421,113.999460,
A12E1F37C7D98567,TIN YAU COURT (TN592),天祐苑 (TN592),天佑苑 (TN592),22.450400,114.006198,
10D3BDFDB1B2A43E,"HUNG HOM (HUNG LUEN ROAD), KERRY HOTEL (HH902)",紅磡(紅鸞道) 嘉里酒店 (HH902),红磡(红鸾道) 嘉里酒店 (HH902),22.301743,114.188848,
DFC270E9F05B557E,TIN SHUI WAI TOWN CENTRE (TN941),天水圍市中心 (TN941),天水围市中心 (TN941),22.458165,114.002391,
A131EEC027755D72,TIN TSZ BUS TERMINUS (TN900),天慈總站 (TN900),天慈总站 (TN900),22.453535,114.006997,
EE642EBB8CAD513D,SHEK PO TSUEN (YL130),石埗村 (YL130),石埗村 (YL130),22.440210,113.998968,
D834EE67780F47CD,TIN FU BUS TERMINUS (TN960),天富總站 (TN960),天富总站 (TN960),22.462410,113.998494,
878E5C4AF6C4B0D4,TAI LAM TUNNEL BBI (A6) (YL790),大欖隧道轉車站 (A6) (YL790),大榄隧道转车站 (A6) (YL790),22.420685,114.064379,
7377B802B9C37904,LEK YUEN BUS TERMINUS (ST947),瀝源巴士總站 (ST947),沥源巴士总站 (ST947),22.384973,114.192262,
4639CEC8D4B587C7,TIN SHUI WAI STATION BUS TERMINUS (TN910),天水圍站總站 (TN910),天水围站总站 (TN910),22.446542,114.004007,
94AB6A106FC79817,SHATIN CENTRAL BUS TERMINUS (ST912),沙田市中心總站 (ST912),沙田市中心总站 (ST912),22.382124,114.188075,
498C8934EAACBE51,TIN YAN ESTATE BUS TERMINUS (TN950),天恩邨總站 (TN950),天恩邨总站 (TN950),22.462329,113.996618,
8C87D5196ECC1057,CHO YIU CHUEN BUS TERMINUS (KW985),祖堯邨巴士總站 (KW985),祖尧邨巴士总站 (KW985),22.345973,114.128520,
CF5DC4E6AD2F4621,HONG KONG COLISEUM,香港體育館,香港体育馆,22.301962,114.181147,
605B05317A40A2A4,YAU SAN STREET YUEN LONG (YL246),元朗又新街 (YL246),元朗又新街 (YL246),22.444293,114.031066,
98927BE83CD53CC3,LYNWOOD COURT TIN SHING ROAD (TN601),天城路麗湖居 (TN601),天城路丽湖居 (TN601),22.458915,114.003616,
DE9F24A5FF5A89E9,TSUI LAI GARDEN (ND945),翠麗花園 (ND945),翠丽花园 (ND945),22.507247,114.128620,
1A900DC34DE206FD,CICTA TRAINING CENTRE (ND330),建造業訓練中心 (ND330),建造业训练中心 (ND330),22.509300,114.128273,
CF0C67920B22ED62,SHEUNG SHUI BBI - SHEUNG SHUI TERMINUS (A4),上水轉車站 - 上水總站(A4),上水转车站 - 上水总站(A4),22.502536,114.128204,
60952B4A38F3D82E,FANLING STATION BBI - FANLING STATION (D1) (ND134),粉嶺站轉車站 - 粉嶺站(D1),粉岭站转车站 - 粉岭站(D1),22.490997,114.138959,
0E41E02CD9055626,KING SHING COURT (ND138),景盛苑 (ND138),景盛苑 (ND138),22.487331,114.140641,
EE81A30BE4BDC8AC,WAH SUM ESTATE (ND141),華心邨 (ND141),华心邨 (ND141),22.485511,114.142649,
F129DD8D9E3268FB,WAH MING BBI(C4) (ND987),華明轉車站(C4) (ND987),华明转车站(C4) (ND987),22.484411,114.141410,
F3D86A2A72FF3582,TSIM SHA TSUI EAST (MODY ROAD) (YT921),尖沙咀東（麼地道） (YT921),尖沙咀东（么地道） (YT921),22.296805,114.176056,
F2B574FB059E895F,VICTORY AVENUE (KC331),勝利道 (KC331),胜利道 (KC331),22.317819,114.174793,
FD8181D7574BB373,TSING SHA HIGHWAY BBI (A2) (TA754),青沙公路轉車站 (A2) (TA754),青沙公路转车站 (A2) (TA754),22.358355,114.163224,
17B8C938E2E113D0,OLYMPIC STATION BUS TERMINUS (MK926),奧運站巴士總站 (MK926),奥运站巴士总站 (MK926),22.318879,114.160753,
2F202818B5A6F424,TSING SHA HIGHWAY BBI (B1) (TA296),青沙公路轉車站 (B1) (TA296),青沙公路转车站 (B1) (TA296),22.360835,114.163009,
0132863D9F66CE6B,LUEN WO HUI BUS TERMINUS (ND960),聯和墟總站 (ND960),联和墟总站 (ND960),22.500346,114.143625,
2AC85D87661D5AF6,FANLING STATION BBI - FANLING TOWN CENTRE (B1),粉嶺站轉車站 - 粉嶺名都 (B1),粉岭站转车站 - 粉岭名都 (B1),22.492326,114.140070,
F8D7946AFDBA377E,CHING HO ESTATE BUS TERMINUS (ND937),清河邨總站 (ND937),清河邨总站 (ND937),22.494746,114.128121,
099E9950742D6414,SHAM SHUI PO (YEN CHOW STREET) (SS971),深水埗(欽州街) (SS971),深水埗(钦州街) (SS971),22.331051,114.159891,
4EB92F34598243DB,CHING HO ESTATE BUS TERMINUS (ND938),清河邨總站 (ND938),清河邨总站 (ND938),22.494629,114.128045,
8611CE1D516C6A6F,KOWLOON STATION BUS TERMINUS,九龍站巴士總站,九龙站巴士总站,22.305068,114.162626,
E057FE733052DDD7,LUEN WO HUI BUS TERMINUS (ND963),聯和墟總站 (ND963),联和墟总站 (ND963),22.500346,114.143625,
67FC11E66080F9C2,FU HENG BUS TERMINUS (TP995),富亨總站 (TP995),富亨总站 (TP995),22.458245,114.171917,
5A1A5F0DEB7F8EBE,FU SHIN ESTATE BUS TERMINUS (TP969),富善邨總站 (TP969),富善邨总站 (TP969),22.454075,114.174846,
7081CE830F3E9B50,TAI PO CENTRAL BUS TERMINUS (TP911),大埔中心總站 (TP911),大埔中心总站 (TP911),22.453162,114.168986,
58C01C52768108CC,JORDAN (WEST KOWLOON STATION) BUS TERMINUS (YT951),佐敦(西九龍站)巴士總站 (YT951),佐敦(西九龙站)巴士总站 (YT951),22.307550,114.164551,
E6F6DEA4AC4E1E5F,"CANTON ROAD, GATEWAY HOTEL (YT204)","廣東道,港威酒店 (YT204)","广东道,港威酒店 (YT204)",22.298250,114.168817,
5C97567FE14D1836,FU TIP BUS TERMINUS (TP927),富蝶總站 (TP927),富蝶总站 (TP927),22.462699,114.176025,
01633AD5B1B978B4,WEST KOWLOON STATION (YT281),西九龍站 (YT281),西九龙站 (YT281),22.304190,114.166528,
9FD5C5940A1D7212,TAI WO BUS TERMINUS,太和總站,太和总站,22.451169,114.160790,
F5D322119DCA0F5A,HUNG HOM STATION BUS TERMINUS (HH974),紅磡站總站 (HH974),红磡站总站 (HH974),22.303784,114.182532,
05D8591BD5405ED4,CHEUNG SHA STREET MONG KOK (MK162),旺角長沙街 (MK162),旺角长沙街 (MK162),22.315851,114.169933,
D3EC6E5D48291437,FU HENG BUS TERMINUS (TP994),富亨總站 (TP994),富亨总站 (TP994),22.458316,114.171834,
F8F0E91589F099CD,PAK SHEK KOK (PA141),白石角 (PA141),白石角 (PA141),22.431368,114.201986,
D31420E8C08168FC,POK YIN ROAD (PA161),博研路 (PA161),博研路 (PA161),22.427840,114.202526,
DA9490C24D6E6026,HONG KONG INSTITUTE OF BIOTECHNOLOGY (PA230),香港生物科技研究院 (PA230),香港生物科技研究院 (PA230),22.422664,114.214179,
730AEBA1D2D8B20E,HONG KONG SCIENCE PARK (PA112),香港科學園 (PA112),香港科学园 (PA112),22.424662,114.212396,
A9459D38A4A41F36,HONG KONG SCIENCE PARK PHASE 3 (PA115),香港科學園第三期 (PA115),香港科学园第三期 (PA115),22.426589,114.209304,
878A6FDD75689A2D,UNIVERSITY STATION (ST902),大學站 (ST902),大学站 (ST902),22.412923,114.210274,
D72656F177EAD9E0,FU TIP BUS TERMINUS (TP929),富蝶總站 (TP929),富蝶总站 (TP929),22.462699,114.176025,
DB22EE221876DD43,"MONG KOK EAST STATION, MOKO (MK905)",旺角東站 MOKO (MK905),旺角东站 MOKO (MK905),22.322613,114.172230,
3CAE3C9F0D263D94,WAH MING ESTATE BUS TERMINUS(A1) (ND980),華明邨總站(A1) (ND980),华明邨总站(A1) (ND980),22.484376,114.140963,
4C97BE87FBF959C4,PAK FUK TIN SUM PLAYGROUND (ND150),百福田心球場 (ND150),百福田心球场 (ND150),22.488346,114.140923,
18785E68EAD3D9B8,CHOI YUEN BUS TERMINUS (ND922),彩園總站 (ND922),彩园总站 (ND922),22.500849,114.125625,
D97A36CE8D65B198,"TAI PING BUS TERMINUS, NORTH DISTRICT HOSPITAL",太平總站-北區醫院 (ND927),太平总站-北区医院 (ND927),22.497528,114.125221,
8237ED597A8A948B,WAH MING BBI(C3) (ND988),華明轉車站(C3) (ND988),华明转车站(C3) (ND988),22.484467,114.141322,
E86A26B1A389C290,"TAI PING BUS TERMINUS, NORTH DISTRICT HOSPITAL",太平總站-北區醫院 (ND926),太平总站-北区医院 (ND926),22.497528,114.125221,
08A46530B241544D,ELEGANTIA COLLEGE (ND422),風釆中學 (ND422),风采中学 (ND422),22.493610,114.124466,
017BCFA7DC246519,ELEGANTIA COLLEGE (ND421),風釆中學 (ND421),风采中学 (ND421),22.493441,114.124477,
583E102838FA4D0A,CHING HO ESTATE BUS TERMINUS (ND935),清河邨總站 (ND935),清河邨总站 (ND935),22.494584,114.128190,
9CA76C3AEAB52DC2,SHEUNG SHUI BBI - SHEUNG SHUI STATION(B2) (ND483),上水轉車站 - 上水站(B2),上水转车站 - 上水站(B2),22.502100,114.127258,
C65C38558F2F978B,TAI WO BUS TERMINUS (TP982),太和總站 (TP982),太和总站 (TP982),22.450999,114.160942,
C289F0DD208B531D,WAN TAU TONG BUS TERMINUS (TP957),運頭塘總站 (TP957),运头塘总站 (TP957),22.442252,114.166669,
4A35BB617F75F41D,SHEUNG SHUI BBI - SHEUNG SHUI TERMINUS (A3),上水轉車站 - 上水總站(A3),上水转车站 - 上水总站(A3),22.502573,114.127769,
B9B740E8C5E027BB,FANLING (FAI MING ROAD) (ND995),粉嶺(暉明路) (ND995),粉岭(晖明路) (ND995),22.482008,114.137950,
DDC8BA73EDCE6705,CHEONG SHING COURT (ND161),昌盛苑 (ND161),昌盛苑 (ND161),22.483813,114.139244,
305B120AF37FE8BD,HANG TAI ROAD (MA361),恆泰路 (MA361),恒泰路 (MA361),22.410169,114.222870,
E22B819E638307CC,WU KAI SHA STATION (MA986),烏溪沙站 (MA986),乌溪沙站 (MA986),22.428420,114.244017,
5ED989C30DF49DE4,MA ON SHAN TOWN CENTRE (MA311),馬鞍山市中心 (MA311),马鞍山市中心 (MA311),22.424542,114.231544,
D055CA5BAD9EEF5E,KWONG FUK ESTATE (TP266),廣福邨　 (TP266),广福邨　 (TP266),22.446299,114.173076,
D517E296CB051677,PLOVER COVE COUNTRY PARK (TP641),船灣郊野公園 (TP641),船湾郊野公园 (TP641),22.480322,114.240584,
87723BB571C3E7BD,CHUNG PUI (TP642),涌背 (TP642),涌背 (TP642),22.485586,114.243338,
A6AE2448FFB2CCF3,CHUNG PUI BARBECUE SITE (TP643),涌背燒烤場 (TP643),涌背烧烤场 (TP643),22.486993,114.243896,
29831C0D4D930225,CHUNG MEI BARBECUE SITE (TP644),涌尾燒烤場 (TP644),涌尾烧烤场 (TP644),22.494631,114.241292,
5ABB7576D1BAC0E7,BRIDE'S POOL (TP645),新娘潭 (TP645),新娘潭 (TP645),22.502354,114.237253,
88AC366AD0AEF0BF,CHI SUM ROAD (TP646),祠心路 (TP646),祠心路 (TP646),22.507073,114.241219,
4592EF85D20AB0E0,WU KAU TANG BUS TERMINUS (TP880),烏蛟騰總站 (TP880),乌蛟腾总站 (TP880),22.505914,114.241791,
24C3C62F633948AD,BRIDE'S POOL (TP700),新娘潭 (TP700),新娘潭 (TP700),22.502865,114.236979,
79AB35C49EC6A4A9,CHUNG MEI BARBECUE SITE (TP701),涌尾燒烤場 (TP701),涌尾烧烤场 (TP701),22.493714,114.241668,
F31B9B0CD79FCC8F,CHUNG PUI BARBECUE SITE (TP702),涌背燒烤場 (TP702),涌背烧烤场 (TP702),22.489052,114.242227,
16C01C6D1E671ED7,CHUNG PUI (TP703),涌背 (TP703),涌背 (TP703),22.481839,114.241782,
819BDBC902E323E0,PLOVER COVE COUNTRY PARK (TP704),船灣郊野公園 (TP704),船湾郊野公园 (TP704),22.478913,114.238921,
2A35C305E68FCD65,"HUNG HOM (HUNG LUEN ROAD), KERRY HOTEL (HH906)",紅磡(紅鸞道) 嘉里酒店 (HH906),红磡(红鸾道) 嘉里酒店 (HH906),22.301743,114.188848,
4BE4E6D4F5A06A51,YIU MAN HOUSE TIN YIU ESTATE (TN581),天耀邨耀民樓 (TN581),天耀邨耀民楼 (TN581),22.449714,114.003125,
D747ADD80335605C,TUNG LOK STREET YUEN LONG (YL370),元朗同樂街 (YL370),元朗同乐街 (YL370),22.444616,114.028298,
F0FB5EC850A66722,SHEUNG SHUI BBI - SHEUNG SHUI TERMINUS (A5),上水轉車站 - 上水總站(A5),上水转车站 - 上水总站(A5),22.502744,114.127704,
A22733425D08E68A,TIN HENG ESTATE BUS TERMINUS (TN971),天恆邨總站 (TN971),天恒邨总站 (TN971),22.469439,113.999680,
5501654D47E432D4,"TAI PING BUS TERMINUS, NORTH DISTRICT HOSPITAL",太平總站-北區醫院 (ND929),太平总站-北区医院 (ND929),22.497940,114.125292,
430C6E88A93B42DE,TIN FU BUS TERMINUS (TN961),天富總站 (TN961),天富总站 (TN961),22.462304,113.998496,
26A1D2969A15C3AF,CHOI YUEN BUS TERMINUS (ND921),彩園總站 (ND921),彩园总站 (ND921),22.500924,114.125620,
E7057BF64CF7D89D,YOHO MALL I (YL240),形點 I (YL240),形点 I (YL240),22.444324,114.035984,
65F591143DC7CF9C,TAI KIU TSUEN YUEN LONG (YL216),元朗大橋村 (YL216),元朗大桥村 (YL216),22.447448,114.026847,
023F856BE4F830F2,SHEK PO TSUEN (YL583),石埗村 (YL583),石埗村 (YL583),22.440095,113.998348,
D2C1454B663392C9,FANLING HIGHWAY BBI (A1) (TP102),粉嶺公路轉車站 (A1) (TP102),粉岭公路转车站 (A1) (TP102),22.484598,114.152902,
A88EE1930BE82C54,LAM TIN STATION (ALIGHTING STOP) (LT901),藍田站 (落客站) (LT901),蓝田站 (落客站) (LT901),22.307801,114.233406,
5D7809204099960C,LAM TIN STATION (LT902),藍田站 (LT902),蓝田站 (LT902),22.306615,114.233961,
64303D83BDF8C92F,apm MILLENNIUM CITY 5 (KT623),apm創紀之城5期 (KT623),apm创纪之城5期 (KT623),22.312048,114.225078,
26AC17B8F05DD7F2,SHEUNG SHUI BBI - SHEUNG SHUI STATION(B1) (ND484),上水轉車站 - 上水站(B1),上水转车站 - 上水站(B1),22.502171,114.127188,
87549D6B12E322E5,LAM TIN STATION (LT904),藍田站 (LT904),蓝田站 (LT904),22.306866,114.233746,
5774E63B634C0B1E,LAM TIN STATION (LT903),藍田站 (LT903),蓝田站 (LT903),22.306701,114.233898,
7EFB60ED247B4316,LUEN WO HUI BUS TERMINUS (ND968),聯和墟總站 (ND968),联和墟总站 (ND968),22.500346,114.143625,
D585080E071B999E,LUEN WO HUI BUS TERMINUS (ND964),聯和墟總站 (ND964),联和墟总站 (ND964),22.500346,114.143625,
F2EDDDB17B1EA974,NINA TOWER BUS TERMINUS (TW956),如心廣場巴士總站 (TW956),如心广场巴士总站 (TW956),22.368183,114.112542,
1AB800949FF1203B,LUEN WO HUI BUS TERMINUS (ND961),聯和墟總站 (ND961),联和墟总站 (ND961),22.500346,114.143625,
B28798C421AB2D6B,UNION PLAZA (ND560),海聯廣場 (ND560),海联广场 (ND560),22.500489,114.142725,
D4C4D9175A19C230,WAH MING BBI(C5) (ND986),華明轉車站(C5) (ND986),华明转车站(C5) (ND986),22.484350,114.141503,
81657B3B0CB3D4C0,SHEUNG SHUI BBI - SHEUNG SHUI TERMINUS (A3),上水轉車站 - 上水總站(A3),上水转车站 - 上水总站(A3),22.502607,114.127861,
AA1572E26F6BCA34,NINA TOWER BUS TERMINUS (TW955),如心廣場巴士總站 (TW955),如心广场巴士总站 (TW955),22.368183,114.112542,
716E50EBD1CD72B4,TSING YI STATION (TY927),青衣站 (TY927),青衣站 (TY927),22.359820,114.107082,
777B5D8A34B8F690,WO HOP SHEK (ND881),和合石 (ND881),和合石 (ND881),22.482439,114.143218,
32EDA7D330FF6CA1,TSING YI BBI - CHING WANG COURT(C1) (TY200),青衣轉車站 –青宏苑 (C1),青衣转车站 –青宏苑 (C1),22.361292,114.104436,
401F11E257E35078,FO TAN CHUN YEUNG ESTATE (FT933),火炭駿洋邨 (FT933),火炭骏洋邨 (FT933),22.399154,114.190288,
59A591C17AEB1AF6,FO TAN (SHAN MEI STREET) BUS TERMINUS (FT954),火炭(山尾街)總站 (FT954),火炭(山尾街)总站 (FT954),22.396525,114.194300,
7EC5C567E35D2805,TSING SHA HIGHWAY BBI (B2) (TA295),青沙公路轉車站 (B2) (TA295),青沙公路转车站 (B2) (TA295),22.360716,114.162966,
EAA44CDBC231DB8C,KWONG YUEN BUS TERMINUS (ST884),廣源巴士總站 (ST884),广源巴士总站 (ST884),22.381186,114.216028,
9B908B19CE774219,CITY ONE SHA TIN BUS TERMINUS (ST707),第一城總站 (ST707),第一城总站 (ST707),22.386051,114.202508,
9B45E50457274D2F,KOWLOON STATION BUS TERMINUS (YT945),九龍站巴士總站 (YT945),九龙站巴士总站 (YT945),22.305015,114.162893,
FED9D9183EFFF2F6,SHATIN CENTRAL BUS TERMINUS (ST919),沙田市中心總站 (ST919),沙田市中心总站 (ST919),22.382223,114.188308,
9CCAA319B4354EC6,SHATIN CENTRAL BUS TERMINUS (ST921),沙田市中心總站 (ST921),沙田市中心总站 (ST921),22.381882,114.187999,
5C63A2B4F457D344,MEI TIN BUS TERMINUS (TA974),美田巴士總站 (TA974),美田巴士总站 (TA974),22.376324,114.170565,
F2E381299EA74E3E,MEI LAM BUS TERMINUS (TA962),美林巴士總站 (TA962),美林巴士总站 (TA962),22.377598,114.175121,
6FE6F7EBD604054A,SHATIN CENTRAL BUS TERMINUS (ST918),沙田市中心總站 (ST918),沙田市中心总站 (ST918),22.382335,114.188415,
54275D88AD8679D4,RAVANA GARDEN (ST155),濱景花園 (ST155),滨景花园 (ST155),22.391735,114.205886,
B50DB83AC82D3C44,FO TAN CHUN YEUNG ESTATE (FT932),火炭駿洋邨 (FT932),火炭骏洋邨 (FT932),22.399154,114.190288,
C8F8183B3AFC9383,FO TAN STATION (FT940),火炭站 (FT940),火炭站 (FT940),22.395417,114.197500,
032E4C7E0B1B7298,WO LIU HANG ROAD (FT510),禾寮坑路 (FT510),禾寮坑路 (FT510),22.396870,114.196257,
B1A047E011F022D2,LEE ON BUS TERMINUS (MA972),利安巴士總站 (MA972),利安巴士总站 (MA972),22.425362,114.240824,
9100CA704DC2D403,CHEUNG SHA WAN (HOI TAT ESTATE) BUS TERMINUS,長沙灣(海達邨)總站 (SS954),长沙湾(海达邨)总站 (SS954),22.329103,114.150978,
BA4AAEE586402CD4,TSING SHA HIGHWAY BBI (B3) (TA294),青沙公路轉車站 (B3) (TA294),青沙公路转车站 (B3) (TA294),22.360632,114.162925,
9D9323892E6ACB20,SHEK MUN ESTATE (ST490),碩門邨 (ST490),硕门邨 (ST490),22.387829,114.209182,
0C44F4B0A1D12636,KAM TAI COURT (MA131),錦泰苑 (MA131),锦泰苑 (MA131),22.408730,114.220556,
77B8325F08F1FFAA,SHAM SHUI PO POLICE STATION (SS711),深水埗警署 (SS711),深水埗警署 (SS711),22.330275,114.159488,
69BBC65EA7215C8F,HIN KENG BUS TERMINUS (TA935),顯徑巴士總站 (TA935),显径巴士总站 (TA935),22.362759,114.170962,
708513C4DCB8EE4E,HIN YIU ESTATE (TA570),顯耀邨 (TA570),显耀邨 (TA570),22.367567,114.175147,
C24D0D91E47E942E,SHAM SHUI PO (YEN CHOW STREET) (SS974),深水埗(欽州街) (SS974),深水埗(钦州街) (SS974),22.331051,114.159891,
3E10F323161F4ADB,UNIVERSITY STATION (ST901),大學站 (ST901),大学站 (ST901),22.412599,114.211231,
8AD4B244D6A50BDB,GO PARK SAI SHA (SK205),西沙 GO PARK (SK205),西沙 GO PARK (SK205),22.427029,114.265792,
81E82A4D2A0D9BD3,SHUI CHUEN O BUS TERMINUS (ST971),水泉澳總站 (ST971),水泉澳总站 (ST971),22.374603,114.197701,
38CCA601583A5C55,YUET CHUEN HOUSE SHUI CHUEN O ESTATE (ST652),水泉澳邨月泉樓 (ST652),水泉澳邨月泉楼 (ST652),22.372738,114.196735,
DBF574C877BF4AC5,MONG KOK (PARK AVENUE) BUS TERMINUS (MK914),旺角(柏景灣)總站 (MK914),旺角(柏景湾)总站 (MK914),22.315878,114.163247,
66B8F73D3F4E91C9,POK HONG BUS TERMINUS (ST961),博康巴士總站 (ST961),博康巴士总站 (ST961),22.377224,114.195421,
C8649AADD889000A,SHUI CHUEN O (UPPER) BUS TERMINUS (ST980),水泉澳(上)總站 (ST980),水泉澳(上)总站 (ST980),22.368407,114.198298,
25B5D45256839700,YAN CHUEN HOUSE SHUI CHUEN O ESTATE (ST650),水泉澳邨欣泉樓 (ST650),水泉澳邨欣泉楼 (ST650),22.371752,114.198478,
F99B2D48663A322E,LONG CHUEN HOUSE SHUI CHUEN O ESTATE (ST651),水泉澳邨朗泉樓 (ST651),水泉澳邨朗泉楼 (ST651),22.372753,114.198561,
9879DF2CF2B69838,SHUI CHUEN O BUS TERMINUS (ST975),水泉澳總站 (ST975),水泉澳总站 (ST975),22.374743,114.197899,
6AEE9093F4E070AD,POK TAI HOUSE POK HONG ESTATE (ST656),博康邨博泰樓 (ST656),博康邨博泰楼 (ST656),22.377005,114.196158,
36A84C685395B7C9,SHA TIN CENTRAL (ST750),沙田市中心 (ST750),沙田市中心 (ST750),22.381824,114.188460,
5221837D08C7B586,LING CHUEN HOUSE SHUI CHUEN O ESTATE (ST241),水泉澳邨嶺泉樓 (ST241),水泉澳邨岭泉楼 (ST241),22.371145,114.198576,
888C8A612C998895,UNIVERSITY STATION (ST906),大學站 (ST906),大学站 (ST906),22.412733,114.210655,
25FB047753EFD115,HANG FAI STREET (MA150),恆輝街 (MA150),恒辉街 (MA150),22.414810,114.224406,
D9328F386A03DC36,PO TAI STREET (MA341),保泰街 (MA341),保泰街 (MA341),22.414210,114.223742,
84BAF05C529889BB,SHATIN CENTRAL BUS TERMINUS (ST914),沙田市中心總站 (ST914),沙田市中心总站 (ST914),22.382282,114.188281,
D9AAA33F19B8E45A,HANG HAU (NORTH)(TSEUNG KWAN O HOSPITAL) (TK952),坑口(北)(將軍澳醫院) (TK952),坑口(北)(将军澳医院) (TK952),22.317870,114.269229,
7E035AF141396291,PUI SHING ROAD (TK254),培成路 (TK254),培成路 (TK254),22.315282,114.263897,
45852CCBB75F4A68,SERENITY PLACE (TK129),怡心園 (TK129),怡心园 (TK129),22.323087,114.253528,
B37FC6600B2254B6,TSUEN WAN WEST STATION BUS TERMINUS (TW971),荃灣西站巴士總站 (TW971),荃湾西站巴士总站 (TW971),22.368157,114.110544,
3366C1DC458401B3,FINERY PARK (TK475),富麗花園 (TK475),富丽花园 (TK475),22.323122,114.253885,
21AD38E162AE7E57,CHOI MING BUS TERMINUS (TK915),彩明總站 (TK915),彩明总站 (TK915),22.305903,114.251711,
9D208FE6B2CFD450,TONG MING STREET PARK (TK107),唐明街公園 (TK107),唐明街公园 (TK107),22.310769,114.259045,
E51AC47DDDA21250,LOHAS PARK STATION (TK920),康城站 (TK920),康城站 (TK920),22.296239,114.268098,
F3209DBC2E7E5C1A,FIRE AND AMBULANCE SERVICES ACADEMY (TK542),消防及救護學院 (TK542),消防及救护学院 (TK542),22.305294,114.274675,
A1C5849926BE3289,PARK CENTRAL (TK563),將軍澳中心 (TK563),将军澳中心 (TK563),22.306245,114.257952,
E721A2E3853D636D,TSEUNG KWAN O - LAM TIN TUNNEL BBI (A2) (LT550),將藍隧道轉車站(A2) (LT550),将蓝隧道转车站(A2) (LT550),22.300330,114.231033,
E8A145669A392955,TSUEN WAN WEST STATION BUS TERMINUS (TW970),荃灣西站巴士總站 (TW970),荃湾西站巴士总站 (TW970),22.368086,114.110624,
BED3E96AAC2B3B3D,FIRE AND AMBULANCE SERVICES ACADEMY (TK543),消防及救護學院 (TK543),消防及救护学院 (TK543),22.305101,114.274640,
26F23B1B4A5AB703,TIU KENG LENG STATION (TK974),調景嶺站 (TK974),调景岭站 (TK974),22.304787,114.252229,
12B9E30ED892A35A,HONG KONG VELODROME (TK479),香港單車館 (TK479),香港单车馆 (TK479),22.313276,114.260687,
4E279C21A109E9E3,TIU KENG LENG (TK586),調景嶺 (TK586),调景岭 (TK586),22.305460,114.252883,
B75CD6E70417E21B,LE PRESTIGE LOHAS PARK (TK531),日出康城領都 (TK531),日出康城领都 (TK531),22.294224,114.273376,
471442D7E30D26EB,THE CAPITOL LOHAS PARK (TK533),日出康城首都 (TK533),日出康城首都 (TK533),22.296657,114.272705,
9D8BB8FABEAF218A,PO LAM BUS TERMINUS (TK926),寶林總站 (TK926),宝林总站 (TK926),22.322538,114.257922,
A9C847312AE9E37A,"SAI YEUNG CHOI STREET SOUTH, MONG KOK STATION",西洋菜南街 旺角站 (MK341),西洋菜南街 旺角站 (MK341),22.320174,114.169888,
403881982F9E7209,SHEUNG TAK BUS TERMINUS (TK967),尚德總站 (TK967),尚德总站 (TK967),22.311232,114.259499,
AB5CF1D729028A16,TONG MING STREET PARK (TK575),唐明街公園 (TK575),唐明街公园 (TK575),22.310463,114.259043,
5527FF8CC85CF139,SHEUNG TAK BUS TERMINUS (TK966),尚德總站 (TK966),尚德总站 (TK966),22.311180,114.259515,
77CDA845262FB8CF,CHEUNG SHA WAN (SHAM MONG ROAD) BUS TERMINUS,長沙灣(深旺道)總站 (SS665),长沙湾(深旺道)总站 (SS665),22.330638,114.149931,
2FE12E7B84CB20D4,HING WAH STREET WEST (BUS DEPOT) (SS670),興華街西(巴士廠) (SS670),兴华街西(巴士厂) (SS670),22.329790,114.145041,
6571D5C2A2184B8D,CHEUNG SHA WAN (HOI YING ESTATE) BUS TERMINUS,長沙灣(海盈邨) 總站 (SS914),长沙湾(海盈邨) 总站 (SS914),22.328104,114.148005,
F8A31970F2A8E25C,HING WAH STREET WEST (HOI YING ESTATE) (SS284),興華街西(海盈邨) (SS284),兴华街西(海盈邨) (SS284),22.329162,114.145445,
21E3E95EAEB2048C,SHEUNG TAK BUS TERMINUS (TK965),尚德總站 (TK965),尚德总站 (TK965),22.311099,114.259550,
2EC5A7EB9CA821D9,M+ (YT270),M+ (YT270),M+ (YT270),22.301568,114.158145,
C50C67D1BFF70DDF,HONG KONG PALACE MUSEUM (YT271),香港故宮文化博物館 (YT271),香港故宫文化博物馆 (YT271),22.301502,114.156253,
E459280CA121C86D,PO LAM BUS TERMINUS (TK932),寶林總站 (TK932),宝林总站 (TK932),22.323492,114.257579,
AA5DDEA5E49EB6B2,TSEUNG KWAN O SWIMMING POOL (TK485),將軍澳游泳池 (TK485),将军澳游泳池 (TK485),22.318259,114.258869,
8CCA633CFB594DC6,TONG MING STREET PARK (TK108),唐明街公園 (TK108),唐明街公园 (TK108),22.310793,114.259112,
988F4ACF3061743F,KWONG MING COURT (TK126),廣明苑 (TK126),广明苑 (TK126),22.313191,114.260334,
380109CCE17074A3,HAVEN OF HOPE HOSPITAL (TK135),靈實醫院 (TK135),灵实医院 (TK135),22.313982,114.257720,
C9C125980C6ADEAA,TSEUNG KWAN O SWIMMING POOL (TK150),將軍澳游泳池 (TK150),将军澳游泳池 (TK150),22.316397,114.260313,
